MeSH ID	Tree ID	Name	Description	Comment	Counts [Template Drug]	Color
D010324	F03.026.007	Passive-Aggressive Personality Disorder	A personality disorder characterized by an indirect resistance to demands for adequate social and occupational performance; anger and opposition to authority and the expectations of others that is expressed covertly by obstructionism, procrastination, stubbornness, dawdling, forgetfulness, and intentional inefficiency. (Dorland, 27th ed)		0	#FFFFFF
D000326	C10.014.001.027.003.001|C16.186.001|C10.031.004.001|C18.011.001|C16.032.006.001|C16.129.015.001|C18.011.006.001|C19.001.004.002|C10.014.001.008.001.006.001|C16.225.002|C18.010.001.001|C18.010.001.006.001|C18.062.002|C16.032.001|C10.023.002.001|C10.014.001.008.001.001	Adrenoleukodystrophy	An X-linked recessive disorder characterized by the accumulation of saturated very long chain fatty acids in the LYSOSOMES of ADRENAL CORTEX and the white matter of CENTRAL NERVOUS SYSTEM. This disease occurs almost exclusively in the males. Clinical features include the childhood onset of ATAXIA; NEUROBEHAVIORAL MANIFESTATIONS; HYPERPIGMENTATION; ADRENAL INSUFFICIENCY; SEIZURES; MUSCLE SPASTICITY; and DEMENTIA. The slowly progressive adult form is called adrenomyeloneuropathy. The defective gene ABCD1 is located at Xq28, and encodes the adrenoleukodystrophy protein (ATP-BINDING CASSETTE TRANSPORTERS).		0	#FFFFFF
D000082242	C07.007.023.001|C15.002.002.003|C15.001.010.001.006	Kimura Disease	A chronic inflammatory disease characterized by benign enlargement of cervical LYMPH NODE and SALIVARY GLANDS with increased levels of IMMUNOGLOBULIN E. Unlike ANGIOLYMPHOID HYPERPLASIA WITH EOSINOPHILIA it involves eosinophil infiltrates in lymph node and salivary glands and mostly found in Asian males.		0	#FFFFFF
D013158	C15.002.011	Splenic Diseases	Diseases involving the SPLEEN.		0	#FFFFFF
D010272	C01.032	Parasitic Diseases	Infections or infestations with PARASITES. They are often contracted through contact with an intermediate vector, but may occur as the result of direct exposure.		0	#FFFFFF
D061222	C10.021.003.009.001|C07.007.006.004.001.001.001|C10.021.005.004.001.001.001|C10.070.002.009.001	Lingual Nerve Injuries	Traumatic injuries to the LINGUAL NERVE. It may be a complication following dental treatments.		0	#FFFFFF
D009380	C04.039	Neoplasms, Nerve Tissue	Neoplasms composed of nerve tissue. This concept does not refer to neoplasms located in the nervous system or its component nerves.		0	#FFFFFF
D004444	C01.032.007.001.002.001|C01.032.009.001|C06.008.017.001	Echinococcosis, Hepatic	Liver disease caused by infections with parasitic tapeworms of the genus ECHINOCOCCUS, such as Echinococcus granulosus or Echinococcus multilocularis. Ingested Echinococcus ova burrow into the intestinal mucosa. The larval migration to the liver via the PORTAL VEIN leads to watery vesicles (HYDATID CYST).		0	#FFFFFF
D020295	C10.044.001.001.002.001|C10.014.001.012.002.001|C04.045.001.001.002.001	Brain Stem Neoplasms	Benign and malignant intra-axial tumors of the MESENCEPHALON; PONS; or MEDULLA OBLONGATA of the BRAIN STEM. Primary and metastatic neoplasms may occur in this location. Clinical features include ATAXIA, cranial neuropathies (see CRANIAL NERVE DISEASES), NAUSEA, hemiparesis (see HEMIPLEGIA), and quadriparesis. Primary brain stem neoplasms are more frequent in children. Histologic subtypes include GLIOMA; HEMANGIOBLASTOMA; GANGLIOGLIOMA; and EPENDYMOMA.		0	#FFFFFF
D020526	C10.014.001.014.012.001.001|C10.014.001.014.002.001.001|C23.115.002.001.001|C14.005.010.011.001.001|C14.005.010.002.001.001|C23.147.003.001.001	Brain Stem Infarctions	Infarctions that occur in the BRAIN STEM which is comprised of the MIDBRAIN; PONS; and MEDULLA OBLONGATA. There are several named syndromes characterized by their distinctive clinical manifestations and specific sites of ischemic injury.		0	#FFFFFF
D008230	C04.029.005.001.006|C15.002.008.011.004.001.006|C04.054.006|C20.015.002.010.004.001.006	Lymphomatoid Granulomatosis	An angiocentric and angiodestructive lymphoproliferative disorder primarily involving the lungs. It is caused by an Epstein-Barr virus-induced transformation of the B-cells, in a T-cell rich environment. Clinically and pathologically it resembles EXTRANODAL NK-T-CELL LYMPHOMA.		0	#FFFFFF
D000086722	C23.188	Rhinorrhea	Excess nasal drainage.		0	#FFFFFF
D012707	C12.006.009.007.003.001.002|C04.015.008.001.002|C19.006.010.002.001.002|C12.010.014.001.003.001.002|C19.005.008.001.002|C04.037.002.003.002|C12.016.002.003.001.002|C04.066.002.003.001.002|C12.010.005.007.003.001.002	Sertoli Cell Tumor	Gonadal neoplasm composed entirely of SERTOLI CELLS or may have a component of GRANULOSA CELLS. Some of the Sertoli cell tumors produce ESTROGEN or ANDROGENS, but seldom in sufficient quantity to cause clinical symptoms such as FEMINIZATION or masculinization (VIRILISM).		0	#FFFFFF
D008288	C01.032.013.010|C01.052.005	Malaria	A protozoan disease caused in humans by four species of the PLASMODIUM genus: PLASMODIUM FALCIPARUM; PLASMODIUM VIVAX; PLASMODIUM OVALE; and PLASMODIUM MALARIAE; and transmitted by the bite of an infected female mosquito of the genus ANOPHELES. Malaria is endemic in parts of Asia, Africa, Central and South America, Oceania, and certain Caribbean islands. It is characterized by extreme exhaustion associated with paroxysms of high FEVER; SWEATING; shaking CHILLS; and ANEMIA. Malaria in ANIMALS is caused by other species of plasmodia.		0	#FFFFFF
D006479	C01.052.010.005|C01.054.013.004.003|C01.054.013.008.004|C01.052.001.004|C01.054.002.005	Hemorrhagic Fever, Crimean	A severe, often fatal disease in humans caused by the Crimean-Congo hemorrhagic fever virus (HEMORRHAGIC FEVER VIRUS, CRIMEAN-CONGO).		0	#FFFFFF
D002044	C01.054.013.004	Bunyaviridae Infections	Virus diseases caused by the BUNYAVIRIDAE.		0	#FFFFFF
D018262	C04.036.002.001.003	Adenocarcinoma, Clear Cell	An adenocarcinoma characterized by the presence of varying combinations of clear and hobnail-shaped tumor cells. There are three predominant patterns described as tubulocystic, solid, and papillary. These tumors, usually located in the female reproductive organs, have been seen more frequently in young women since 1970 as a result of the association with intrauterine exposure to diethylstilbestrol. (From Holland et al., Cancer Medicine, 3d ed)		0	#FFFFFF
D004927	C01.005.001.010.013.002	Escherichia coli Infections	Infections with bacteria of the species ESCHERICHIA COLI.		0	#FFFFFF
D002340	C14.005.010.003|C10.014.001.014.003	Carotid Artery Diseases	Pathological conditions involving the CAROTID ARTERIES, including the common, internal, and external carotid arteries. ATHEROSCLEROSIS and TRAUMA are relatively frequent causes of carotid artery pathology.		0	#FFFFFF
D011539	C12.006.008.008.001|C17.002.062.002|C12.004.005.005.008.001	Pruritus Vulvae	Intense itching of the external female genitals.		0	#FFFFFF
D007952	C04.026.005|C04.040.002.001|C20.015.002.012.001	Leukemia, Plasma Cell	A rare, aggressive variant of MULTIPLE MYELOMA characterized by the circulation of excessive PLASMA CELLS in the peripheral blood. It can be a primary manifestation of multiple myeloma or develop as a terminal complication during the disease.		0	#FFFFFF
D007119	C15.002.008.006|C20.015.002.003|C15.002.003.001	Immunoblastic Lymphadenopathy	A disorder characterized by proliferation of arborizing small vessels, prominent immunoblastic proliferations and amorphous acidophilic interstitial material. Clinical manifestations include fever, sweats, weight loss, generalized lymphadenopathy and frequently hepatosplenomegaly.		0	#FFFFFF
D000079524	F03.019	Narcotic-Related Disorders	Disorders related to or resulting from abuse or misuse of NARCOTICS.		0	#FFFFFF
D009214	C04.034.003.004	Myoma	A benign neoplasm of muscular tissue. (Stedman, 25th ed)		0	#FFFFFF
D008478	C23.069.001|C08.015.001.002	Mediastinal Emphysema	Presence of air in the mediastinal tissues due to leakage of air from the tracheobronchial tree, usually as a result of trauma.		0	#FFFFFF
D013923	C14.005.014.002	Thromboembolism	Obstruction of a blood vessel (embolism) by a blood clot (THROMBUS) in the blood stream.		0	#FFFFFF
D045724	C06.005.002.004.001.003|C06.005.006.002	Diverticulosis, Stomach	A pathological condition characterized by the presence of a number of GASTRIC DIVERTICULA in the STOMACH.		0	#FFFFFF
D019115	C05.011.001	Fasciitis, Necrotizing	A fulminating bacterial infection of the deep layers of the skin and FASCIA. It can be caused by many different organisms, with STREPTOCOCCUS PYOGENES being the most common.		0	#FFFFFF
D012214	C14.003.025|C01.005.001.011.008.006.001	Rheumatic Heart Disease	Cardiac manifestation of systemic rheumatological conditions, such as RHEUMATIC FEVER. Rheumatic heart disease can involve any part the heart, most often the HEART VALVES and the ENDOCARDIUM.		0	#FFFFFF
D016657	C18.068.001.003|C10.014.001.014.006.001.002|C14.005.010.005.001.002	Cerebral Amyloid Angiopathy	A heterogeneous group of sporadic or familial disorders characterized by AMYLOID deposits in the walls of small and medium sized blood vessels of CEREBRAL CORTEX and MENINGES. Clinical features include multiple, small lobar CEREBRAL HEMORRHAGE; cerebral ischemia (BRAIN ISCHEMIA); and CEREBRAL INFARCTION. Cerebral amyloid angiopathy is unrelated to generalized AMYLOIDOSIS. Amyloidogenic peptides in this condition are nearly always the same ones found in ALZHEIMER DISEASE. (from Kumar: Robbins and Cotran: Pathologic Basis of Disease, 7th ed., 2005)		0	#FFFFFF
D010310	C23.161|C04.051	Parovarian Cyst	A cyst (CYSTS) near the OVARY, derived from anomalies of the FALLOPIAN TUBES or the BROAD LIGAMENT. The paramesonephric type consists of ciliated cells similar to the oviduct epithelium. The mesonephric type consisted of an epithelium with minimally surface structures. They can be found on the thin oviduct (paratubal cysts) or near its fimbriated end (hydatid of Morgagni).		0	#FFFFFF
D020921	C10.054.005|F03.025.004	Sleep Arousal Disorders	Sleep disorders characterized by impaired arousal from the deeper stages of sleep (generally stage III or IV sleep).		0	#FFFFFF
D061085	C10.001|C16.007|C23.008	Agenesis of Corpus Callosum	Birth defect that results in a partial or complete absence of the CORPUS CALLOSUM. It may be isolated or a part of a syndrome (e.g., AICARDI'S SYNDROME; ACROCALLOSAL SYNDROME; ANDERMANN SYNDROME; and HOLOPROSENCEPHALY). Clinical manifestations include neuromotor skill impairment and INTELLECTUAL DISABILITY of variable severity.		0	#FFFFFF
D011488	C18.067	Protein Deficiency	A nutritional condition produced by a deficiency of proteins in the diet, characterized by adaptive enzyme changes in the liver, increase in amino acid synthetases, and diminution of urea formation, thus conserving nitrogen and reducing its loss in the urine. Growth, immune response, repair, and production of enzymes and hormones are all impaired in severe protein deficiency. Protein deficiency may also arise in the face of adequate protein intake if the protein is of poor quality (i.e., the content of one or more amino acids is inadequate and thus becomes the limiting factor in protein utilization). (From Merck Manual, 16th ed; Harrison's Principles of Internal Medicine, 12th ed, p406)		0	#FFFFFF
D003294	C23.190.003|C10.060.003	Seizures, Febrile	Seizures that occur during a febrile episode. It is a common condition, affecting 2-5% of children aged 3 months to five years. An autosomal dominant pattern of inheritance has been identified in some families. The majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes). Complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period. The likelihood of developing epilepsy (i.e., a nonfebrile seizure disorder) following simple febrile seizures is low. Complex febrile seizures are associated with a moderately increased incidence of epilepsy. (From Menkes, Textbook of Child Neurology, 5th ed, p784)		0	#FFFFFF
D007008	C18.077.005	Hypokalemia	Abnormally low potassium concentration in the blood. It may result from potassium loss by renal secretion or by the gastrointestinal route, as by vomiting or diarrhea. It may be manifested clinically by neuromuscular disorders ranging from weakness to paralysis, by electrocardiographic abnormalities (depression of the T wave and elevation of the U wave), by renal disease, and by gastrointestinal disorders. (Dorland, 27th ed)		0	#FFFFFF
D000089802	C23.115.001|C14.005.027.004.001|C14.005.007.001.003.001.001|C23.047	Chronic Limb-Threatening Ischemia	A severe form of peripheral artery disease in which a hypoperfusion of the BLOOD through an organ or tissue is caused by occlusion of peripheral arterial vessels. It is associated with the presence of chronic ischemic rest pain, ulceration or GANGRENE.		0	#FFFFFF
D013174	C01.042.002.008|C17.002.075.001.008|C01.005.002.007.008	Sporotrichosis	The commonest and least serious of the deep mycoses, characterized by nodular lesions of the cutaneous and subcutaneous tissues. It is caused by inhalation of contaminated dust or by infection of a wound with SPOROTHRIX.		0	#FFFFFF
D006988	C11.019|C23.108	Hyphema	Bleeding in the anterior chamber of the eye.		0	#FFFFFF
D020192	C10.014.001.021.007.001.001.001|C16.129.014|C10.014.001.021.004.001.001.001|C10.045.001.014	Lafora Disease	A form of stimulus sensitive MYOCLONIC EPILEPSY inherited as an autosomal recessive condition. The most common presenting feature is a single seizure in the second decade of life. This is followed by progressive myoclonus, myoclonic seizures, tonic-clonic seizures, focal occipital seizures, intellectual decline, and severe motor and coordination impairments. Most affected individuals do not live past the age of 25 years. Concentric amyloid (Lafora) bodies are found in neurons, liver, skin, bone, and muscle (From Menkes, Textbook of Childhood Neurology, 5th ed, pp111-110).		0	#FFFFFF
