ATC code	Level	Label	Comment	Counts [COVID-19 drugs]	Color
C02AC02	5	guanfacine		0	#FFFFFF
N02AA08	5	dihydrocodeine		0	#FFFFFF
D01AE15	5	terbinafine		0	#FFFFFF
V04CF01	5	tuberculin		0	#FFFFFF
J01ED03	5	sulfametomidine		0	#FFFFFF
A03AB53	5	oxyphenonium, combinations		0	#FFFFFF
C10AX09	5	ezetimibe		0	#FFFFFF
B05BB03	5	trometamol		0	#FFFFFF
V03AC02	5	deferiprone		0	#FFFFFF
J01CA08	5	pivmecillinam		0	#FFFFFF
A10BA03	5	buformin		0	#FFFFFF
D05BA01	5	trioxysalen		0	#FFFFFF
B02AA03	5	aminomethylbenzoic acid		0	#FFFFFF
C03DA04	5	eplerenone		0	#FFFFFF
N03AD03	5	mesuximide		0	#FFFFFF
B01AB07	5	parnaparin		0	#FFFFFF
N03AG03	5	aminobutyric acid		0	#FFFFFF
C01EB15	5	trimetazidine		0	#FFFFFF
N02CD03	5	fremanezumab		0	#FFFFFF
J05AF03	5	zalcitabine		0	#FFFFFF
R02AB04	5	bacitracin		0	#FFFFFF
N05BA09	5	clobazam		0	#FFFFFF
A11CC03	5	alfacalcidol		0	#FFFFFF
C10AA04	5	fluvastatin		0	#FFFFFF
R06AX32	5	sequifenadine		0	#FFFFFF
R03AK01	5	epinephrine and other drugs for obstructive airway diseases		0	#FFFFFF
G03AC07	5	norgestrienone		0	#FFFFFF
A03FA03	5	domperidone		0	#FFFFFF
N05BD01	5	benzoctamine		0	#FFFFFF
V03AF07	5	rasburicase		0	#FFFFFF
A04AA05	5	palonosetron		0	#FFFFFF
R06AA02	5	diphenhydramine		0	#FFFFFF
L03AX01	5	lentinan		0	#FFFFFF
L01XC24	5	daratumumab		0	#FFFFFF
A06AG01	5	sodium phosphate		0	#FFFFFF
M02AA04	5	oxyphenbutazone		0	#FFFFFF
M03BA73	5	methocarbamol, combinations with psycholeptics		0	#FFFFFF
N06BX09	5	linopirdine		0	#FFFFFF
M01AB15	5	ketorolac		0	#FFFFFF
B01AC03	5	picotamide		0	#FFFFFF
G03XC05	5	ospemifene		0	#FFFFFF
N01BB08	5	articaine		0	#FFFFFF
R05CA01	5	tyloxapol		0	#FFFFFF
H01CC02	5	cetrorelix		0	#FFFFFF
C02AB01	5	methyldopa (levorotatory)		0	#FFFFFF
L01CB01	5	etoposide		0	#FFFFFF
A02BX12	5	bismuth subnitrate		0	#FFFFFF
N05AA05	5	triflupromazine		0	#FFFFFF
A03AB05	5	propantheline		0	#FFFFFF
N03AX13	5	pheneturide		0	#FFFFFF
N05AG02	5	pimozide		0	#FFFFFF
R05DA04	5	codeine		0	#FFFFFF
B01AC01	5	ditazole		0	#FFFFFF
V08AB06	5	iotrolan		0	#FFFFFF
A10BB08	5	gliquidone		0	#FFFFFF
A10AD03	5	insulin (pork)		0	#FFFFFF
D11AX24	5	deoxycholic acid		0	#FFFFFF
M03BB72	5	chlormezanone, combinations with psycholeptics		0	#FFFFFF
J01AA14	5	sarecycline		0	#FFFFFF
G03DB03	5	medrogestone		0	#FFFFFF
R05CA03	5	guaifenesin		0	#FFFFFF
J01CF03	5	meticillin		0	#FFFFFF
L01XD04	5	aminolevulinic acid		0	#FFFFFF
V03AC01	5	deferoxamine		0	#FFFFFF
L01DB11	5	pixantrone		0	#FFFFFF
P01CX03	5	eflornithine		0	#FFFFFF
M01AA06	5	kebuzone		0	#FFFFFF
R07AX02	5	ivacaftor		0	#FFFFFF
N02AX06	5	tapentadol		0	#FFFFFF
R05DB03	5	clobutinol		0	#FFFFFF
L01DB06	5	idarubicin		0	#FFFFFF
J04AA01	5	4-aminosalicylic acid		0	#FFFFFF
G03CC05	5	diethylstilbestrol		0	#FFFFFF
J01FA05	5	oleandomycin		0	#FFFFFF
C03AA05	5	polythiazide		0	#FFFFFF
L01EM04	5	duvelisib		0	#FFFFFF
D01AE08	5	ticlatone		0	#FFFFFF
N07CA03	5	flunarizine		0	#FFFFFF
L02BB02	5	nilutamide		0	#FFFFFF
J01EA03	5	iclaprim		0	#FFFFFF
R02AA16	5	benzalkonium		0	#FFFFFF
J05AF02	5	didanosine		0	#FFFFFF
J05AJ01	5	raltegravir		0	#FFFFFF
V06DC02	5	fructose		0	#FFFFFF
R05DA07	5	noscapine		0	#FFFFFF
P03AC53	5	phenothrin, combinations		0	#FFFFFF
M02AX02	5	tolazoline		0	#FFFFFF
L04AA34	5	alemtuzumab		0	#FFFFFF
L01BC03	5	tegafur		0	#FFFFFF
N06AX19	5	gepirone		0	#FFFFFF
D07XC03	5	mometasone		0	#FFFFFF
M03AC02	5	gallamine		0	#FFFFFF
G03DB05	5	demegestone		0	#FFFFFF
J01EB08	5	sulfathiourea		0	#FFFFFF
C05AE02	5	isosorbide dinitrate		0	#FFFFFF
L01EE04	5	selumetinib		0	#FFFFFF
B05XA03	5	sodium chloride		0	#FFFFFF
A07AB03	5	sulfaguanidine		0	#FFFFFF
R01AA14	5	epinephrine		0	#FFFFFF
P03AB02	5	lindane		0	#FFFFFF
N06AX07	5	minaprine		0	#FFFFFF
J01CA51	5	ampicillin, combinations		0	#FFFFFF
D07XC02	5	desoximetasone		0	#FFFFFF
H05BX01	5	cinacalcet		0	#FFFFFF
L01BB07	5	nelarabine		0	#FFFFFF
N01AH51	5	fentanyl, combinations		0	#FFFFFF
M01AC06	5	meloxicam		0	#FFFFFF
S01EE06	5	latanoprostene bunod		0	#FFFFFF
L03AX09	5	thymopentin		0	#FFFFFF
L01DC01	5	bleomycin		0	#FFFFFF
L01XF02	5	alitretinoin		0	#FFFFFF
A10BJ04	5	albiglutide		0	#FFFFFF
C01BA01	5	quinidine		0	#FFFFFF
J01CF02	5	cloxacillin		0	#FFFFFF
L01XX62	5	ivosidenib		0	#FFFFFF
N05BB51	5	hydroxyzine, combinations		0	#FFFFFF
C01DA07	5	propatylnitrate		0	#FFFFFF
N03AC01	5	paramethadione		0	#FFFFFF
M02AA12	5	naproxen		0	#FFFFFF
N07XX06	5	tetrabenazine		0	#FFFFFF
R05CB16	5	mannitol		0	#FFFFFF
L01XC23	5	elotuzumab		0	#FFFFFF
N06BX15	5	pipradrol		0	#FFFFFF
A16AB03	5	agalsidase alfa		0	#FFFFFF
S01EC54	5	brinzolamide, combinations		0	#FFFFFF
L01XX02	5	asparaginase		0	#FFFFFF
A10BG02	5	rosiglitazone		0	#FFFFFF
P02CA02	5	tiabendazole		0	#FFFFFF
H02AB09	5	hydrocortisone		0	#FFFFFF
L01ED01	5	crizotinib		0	#FFFFFF
N02BG03	5	glafenine		0	#FFFFFF
D01AC60	5	bifonazole, combinations		0	#FFFFFF
V08AC02	5	iotroxic acid		0	#FFFFFF
D06BA06	5	sulfamerazine		0	#FFFFFF
N05BC51	5	meprobamate, combinations		0	#FFFFFF
A08AA06	5	etilamfetamine		0	#FFFFFF
M01AX24	5	oxaceprol		0	#FFFFFF
D11AH05	5	dupilumab		0	#FFFFFF
N02CB01	5	flumedroxone		0	#FFFFFF
A05AA03	5	cholic acid		0	#FFFFFF
S01AX04	5	nitrofural		0	#FFFFFF
D06AX05	5	bacitracin		0	#FFFFFF
C01AC01	5	g-strophanthin		0	#FFFFFF
L01BA01	5	methotrexate		0	#FFFFFF
A03BA03	5	hyoscyamine		0	#FFFFFF
A09AB04	5	citric acid		0	#FFFFFF
L01AB03	5	mannosulfan		0	#FFFFFF
V08CA09	5	gadobutrol		0	#FFFFFF
P01AX10	5	fumagillin		0	#FFFFFF
C10AX15	5	bempedoic acid		0	#FFFFFF
N05CA07	5	talbutal		0	#FFFFFF
C05CA53	5	diosmin, combinations		0	#FFFFFF
B03XA06	5	luspatercept		0	#FFFFFF
A16AX09	5	glycerol phenylbutyrate		0	#FFFFFF
J05AB12	5	cidofovir		0	#FFFFFF
V09HA04	5	technetium (99mTc) sulesomab		0	#FFFFFF
A10AC01	5	insulin (human)		0	#FFFFFF
S01ED54	5	metipranolol, combinations		0	#FFFFFF
G04BE03	5	sildenafil		0	#FFFFFF
A06AB05	5	castor oil		0	#FFFFFF
L01XC12	5	brentuximab vedotin		0	#FFFFFF
M03BX09	5	eperisone		0	#FFFFFF
S01AD03	5	aciclovir		0	#FFFFFF
A02AC01	5	calcium carbonate		0	#FFFFFF
J01DB12	5	ceftezole		0	#FFFFFF
C08CA03	5	isradipine		0	#FFFFFF
J01MB07	5	flumequine		0	#FFFFFF
A01AC54	5	prednisolone, combinations		0	#FFFFFF
R07AB06	5	prethcamide		0	#FFFFFF
R03BA02	5	budesonide		0	#FFFFFF
N05CA22	5	proxibarbal		0	#FFFFFF
D01AE05	5	polynoxylin		0	#FFFFFF
R02AA06	5	cetylpyridinium		0	#FFFFFF
A16AB11	5	taliglucerase alfa		0	#FFFFFF
G04CA02	5	tamsulosin		0	#FFFFFF
B01AB51	5	heparin, combinations		0	#FFFFFF
N05CM01	5	methaqualone		0	#FFFFFF
H01AB01	5	thyrotropin alfa		0	#FFFFFF
M01AB51	5	indometacin, combinations		0	#FFFFFF
J01XA04	5	dalbavancin		0	#FFFFFF
L01DC02	5	plicamycin		0	#FFFFFF
N02BE74	5	bucetin, combinations with psycholeptics		0	#FFFFFF
J05AJ04	5	cabotegravir		0	#FFFFFF
L01XJ01	5	vismodegib		0	#FFFFFF
A06AD17	5	sodium phosphate		0	#FFFFFF
N02BE71	5	paracetamol, combinations with psycholeptics		0	#FFFFFF
C10AB06	5	simfibrate		0	#FFFFFF
R06AA59	5	doxylamine, combinations		0	#FFFFFF
V04CC03	5	sincalide		0	#FFFFFF
C05CA54	5	troxerutin, combinations		0	#FFFFFF
D08AX04	5	tosylchloramide sodium		0	#FFFFFF
J01GB09	5	dibekacin		0	#FFFFFF
V03AH01	5	diazoxide		0	#FFFFFF
G03DA02	5	medroxyprogesterone		0	#FFFFFF
S01EB02	5	carbachol		0	#FFFFFF
J01FA09	5	clarithromycin		0	#FFFFFF
J01CA06	5	bacampicillin		0	#FFFFFF
C01CA05	5	norfenefrine		0	#FFFFFF
L02BB01	5	flutamide		0	#FFFFFF
P01AX01	5	chiniofon		0	#FFFFFF
C04AX26	5	cetiedil		0	#FFFFFF
L01BB06	5	clofarabine		0	#FFFFFF
L01XC26	5	inotuzumab ozogamicin		0	#FFFFFF
R06AC05	5	methapyrilene		0	#FFFFFF
J05AB09	5	famciclovir		0	#FFFFFF
L01EX07	5	cabozantinib		0	#FFFFFF
V08AC05	5	iobenzamic acid		0	#FFFFFF
D08AK01	5	mercuric amidochloride		0	#FFFFFF
R06AE03	5	cyclizine		0	#FFFFFF
L01AD07	5	ranimustine		0	#FFFFFF
P01BE01	5	artemisinin		0	#FFFFFF
L04AA15	5	alefacept		0	#FFFFFF
C08DA02	5	gallopamil		0	#FFFFFF
C01DX19	5	nesiritide		0	#FFFFFF
N05AH04	5	quetiapine		0	#FFFFFF
N05BA15	5	camazepam		0	#FFFFFF
R01AD06	5	betamethasone		0	#FFFFFF
C01DX52	5	prenylamine, combinations		0	#FFFFFF
R03DX10	5	benralizumab		0	#FFFFFF
A03FA09	5	mosapride		0	#FFFFFF
J05AB06	5	ganciclovir		0	#FFFFFF
L01XC14	5	trastuzumab emtansine		0	#FFFFFF
C04AX21	5	naftidrofuryl		0	#FFFFFF
J01MA02	5	ciprofloxacin		0	#FFFFFF
J01DD01	5	cefotaxime		0	#FFFFFF
L01XX66	5	selinexor		0	#FFFFFF
A02BC54	5	rabeprazole, combinations		0	#FFFFFF
L04AX02	5	thalidomide		0	#FFFFFF
J06BB21	5	bezlotoxumab		0	#FFFFFF
S01ED03	5	levobunolol		0	#FFFFFF
J01FA06	5	roxithromycin		0	#FFFFFF
L01XC32	5	atezolizumab		0	#FFFFFF
N06BX08	5	pirisudanol		0	#FFFFFF
N06AB07	5	alaproclate		0	#FFFFFF
R03DX09	5	mepolizumab		0	#FFFFFF
B05XA18	5	zinc sulfate		0	#FFFFFF
N05CD05	5	triazolam		0	#FFFFFF
L01AX03	5	temozolomide		0	#FFFFFF
N07BB03	5	acamprosate		0	#FFFFFF
V08AC07	5	iocetamic acid		0	#FFFFFF
L01XD01	5	porfimer sodium		0	#FFFFFF
R07AB02	5	nikethamide		0	#FFFFFF
V08DA05	5	sulfur hexafluoride, phospholipid microspheres		0	#FFFFFF
R03AC18	5	indacaterol		0	#FFFFFF
A16AB14	5	sebelipase alfa		0	#FFFFFF
M09AA72	5	quinine, combinations with psycholeptics		0	#FFFFFF
D07XC04	5	diflucortolone		0	#FFFFFF
N05AH03	5	olanzapine		0	#FFFFFF
D07XB02	5	triamcinolone		0	#FFFFFF
L01XH02	5	romidepsin		0	#FFFFFF
R01BA02	5	pseudoephedrine		0	#FFFFFF
C02DA01	5	diazoxide		0	#FFFFFF
P01AA04	5	chlorquinaldol		0	#FFFFFF
N06BX02	5	pyritinol		0	#FFFFFF
N06AX04	5	nomifensine		0	#FFFFFF
G01AA07	5	oxytetracycline		0	#FFFFFF
N05AA04	5	acepromazine		0	#FFFFFF
V09GA07	5	technetium (99mTc) apcitide		0	#FFFFFF
N05CD08	5	midazolam		0	#FFFFFF
C02KB01	5	metirosine		0	#FFFFFF
J01CE04	5	azidocillin		0	#FFFFFF
D08AH02	5	chlorquinaldol		0	#FFFFFF
L03AX02	5	roquinimex		0	#FFFFFF
R02AB02	5	tyrothricin		0	#FFFFFF
N05CD13	5	cinolazepam		0	#FFFFFF
D01AC10	5	bifonazole		0	#FFFFFF
R06AB52	5	dexchlorpheniramine, combinations		0	#FFFFFF
L01AD04	5	streptozocin		0	#FFFFFF
N01BB53	5	mepivacaine, combinations		0	#FFFFFF
A07EC04	5	balsalazide		0	#FFFFFF
C05AA12	5	triamcinolone		0	#FFFFFF
A02BA51	5	cimetidine, combinations		0	#FFFFFF
D11AH01	5	tacrolimus		0	#FFFFFF
N06AB05	5	paroxetine		0	#FFFFFF
A06AX08	5	tenapanor		0	#FFFFFF
D04AX01	5	doxepin		0	#FFFFFF
N02BB53	5	aminophenazone, combinations excl. psycholeptics		0	#FFFFFF
S01HA02	5	oxybuprocaine		0	#FFFFFF
L01DC03	5	mitomycin		0	#FFFFFF
S03AA07	5	ciprofloxacin		0	#FFFFFF
D01AE16	5	amorolfine		0	#FFFFFF
N05AH01	5	loxapine		0	#FFFFFF
N03AB05	5	fosphenytoin		0	#FFFFFF
L04AC02	5	basiliximab		0	#FFFFFF
R03AC14	5	clenbuterol		0	#FFFFFF
J05AF01	5	zidovudine		0	#FFFFFF
J01DD10	5	cefetamet		0	#FFFFFF
A14AB01	5	nandrolone		0	#FFFFFF
P03AC04	5	permethrin		0	#FFFFFF
D10AF05	5	nadifloxacin		0	#FFFFFF
N05AH05	5	asenapine		0	#FFFFFF
J01DD18	5	cefteram		0	#FFFFFF
J04AD01	5	protionamide		0	#FFFFFF
A07DA53	5	loperamide, combinations		0	#FFFFFF
R02AD04	5	dyclonine		0	#FFFFFF
S03AA05	5	hexamidine		0	#FFFFFF
J01CA18	5	hetacillin		0	#FFFFFF
N05BA02	5	chlordiazepoxide		0	#FFFFFF
L01AD03	5	semustine		0	#FFFFFF
V04CX04	5	mannitol		0	#FFFFFF
B03XA01	5	erythropoietin		0	#FFFFFF
J07BL01	5	yellow fever, live attenuated		0	#FFFFFF
D01AE23	5	butenafine		0	#FFFFFF
N06BA06	5	fencamfamin		0	#FFFFFF
A07AA51	5	neomycin, combinations		0	#FFFFFF
R06AD09	5	isothipendyl		0	#FFFFFF
G01AB01	5	acetarsol		0	#FFFFFF
M01AB01	5	indometacin		0	#FFFFFF
G01AX02	5	inosine		0	#FFFFFF
L01XX57	5	plitidepsin		0	#FFFFFF
D10AE01	5	benzoyl peroxide		0	#FFFFFF
C01AA04	5	digitoxin		0	#FFFFFF
A10AF01	5	insulin (human)		0	#FFFFFF
A10AB03	5	insulin (pork)		0	#FFFFFF
B01AC24	5	ticagrelor		0	#FFFFFF
V08AA04	5	iotalamic acid		0	#FFFFFF
J01DB02	5	cefaloridine		0	#FFFFFF
A03BA01	5	atropine		0	#FFFFFF
L01ED04	5	brigatinib		0	#FFFFFF
A03AB03	5	oxyphenonium		0	#FFFFFF
C07AB10	5	epanolol		0	#FFFFFF
A01AB06	5	domiphen		0	#FFFFFF
B01AD04	5	urokinase		0	#FFFFFF
N03AC02	5	trimethadione		0	#FFFFFF
H02AA03	5	desoxycortone		0	#FFFFFF
L01XC25	5	mogamulizumab		0	#FFFFFF
A02BX14	5	rebamipide		0	#FFFFFF
M03BB53	5	chlorzoxazone, combinations excl. psycholeptics		0	#FFFFFF
J01DD54	5	ceftriaxone, combinations		0	#FFFFFF
J05AX10	5	maribavir		0	#FFFFFF
L01EX12	5	larotrectinib		0	#FFFFFF
A10BJ01	5	exenatide		0	#FFFFFF
C08EA02	5	bepridil		0	#FFFFFF
S01GX51	5	cromoglicic acid, combinations		0	#FFFFFF
V09IB02	5	indium (111In) satumomab pendetide		0	#FFFFFF
D07XA01	5	hydrocortisone		0	#FFFFFF
B01AF02	5	apixaban		0	#FFFFFF
L01AC01	5	thiotepa		0	#FFFFFF
P03BA03	5	decamethrin		0	#FFFFFF
D01AE54	5	undecylenic acid, combinations		0	#FFFFFF
R01AA04	5	phenylephrine		0	#FFFFFF
A03AX07	5	proxazole		0	#FFFFFF
A05BA04	5	citiolone		0	#FFFFFF
P01AX02	5	emetine		0	#FFFFFF
D11AX04	5	lithium succinate		0	#FFFFFF
M01AE13	5	ibuproxam		0	#FFFFFF
L04AA31	5	teriflunomide		0	#FFFFFF
D10AB02	5	sulfur		0	#FFFFFF
S01EB04	5	demecarium		0	#FFFFFF
C07AB09	5	esmolol		0	#FFFFFF
C05AA08	5	fluocortolone		0	#FFFFFF
A12AA03	5	calcium gluconate		0	#FFFFFF
N03AF04	5	eslicarbazepine		0	#FFFFFF
N03AA02	5	phenobarbital		0	#FFFFFF
S01XA12	5	dexpanthenol		0	#FFFFFF
J01DI02	5	ceftaroline fosamil		0	#FFFFFF
N06BX11	5	aniracetam		0	#FFFFFF
M09AB01	5	chymopapain		0	#FFFFFF
S01CB04	5	betamethasone		0	#FFFFFF
L01XX29	5	denileukin diftitox		0	#FFFFFF
S01JA01	5	fluorescein		0	#FFFFFF
P01AX04	5	phanquinone		0	#FFFFFF
G03CA53	5	estradiol, combinations		0	#FFFFFF
R01AB01	5	phenylephrine		0	#FFFFFF
R02AA03	5	dichlorobenzyl alcohol		0	#FFFFFF
N04AC30	5	etybenzatropine		0	#FFFFFF
N06AX17	5	milnacipran		0	#FFFFFF
M01AB02	5	sulindac		0	#FFFFFF
C01CA04	5	dopamine		0	#FFFFFF
J01AA08	5	minocycline		0	#FFFFFF
R02AA21	5	octenidine		0	#FFFFFF
A10BX01	5	guar gum		0	#FFFFFF
D08AX03	5	propanol		0	#FFFFFF
S01AA05	5	tyrothricin		0	#FFFFFF
L01XD05	5	temoporfin		0	#FFFFFF
J01XE51	5	nitrofurantoin, combinations		0	#FFFFFF
J05AJ02	5	elvitegravir		0	#FFFFFF
J01DD17	5	cefcapene		0	#FFFFFF
J01FA13	5	dirithromycin		0	#FFFFFF
V03AE05	5	sucroferric oxyhydroxide		0	#FFFFFF
N03AX12	5	gabapentin		0	#FFFFFF
V08CA10	5	gadoxetic acid		0	#FFFFFF
C05CA51	5	rutoside, combinations		0	#FFFFFF
J01FA15	5	telithromycin		0	#FFFFFF
A12CA01	5	sodium chloride		0	#FFFFFF
B03XA02	5	darbepoetin alfa		0	#FFFFFF
S01FA04	5	cyclopentolate		0	#FFFFFF
J01MB02	5	nalidixic acid		0	#FFFFFF
B03AD02	5	ferrous fumarate		0	#FFFFFF
M01AH02	5	rofecoxib		0	#FFFFFF
D07XB04	5	fluorometholone		0	#FFFFFF
A11CC05	5	colecalciferol		0	#FFFFFF
S01XA23	5	sirolimus		0	#FFFFFF
B03AB04	5	ferric hydroxide		0	#FFFFFF
S01GA51	5	naphazoline, combinations		0	#FFFFFF
L03AA12	5	ancestim		0	#FFFFFF
J01DC14	5	flomoxef		0	#FFFFFF
M03BX07	5	tetrazepam		0	#FFFFFF
N01AF02	5	hexobarbital		0	#FFFFFF
B03BA05	5	mecobalamin		0	#FFFFFF
J01EB01	5	sulfaisodimidine		0	#FFFFFF
J01FA16	5	solithromycin		0	#FFFFFF
P03AX05	5	dimeticone		0	#FFFFFF
J01DI03	5	faropenem		0	#FFFFFF
N06AX06	5	nefazodone		0	#FFFFFF
N05AL05	5	amisulpride		0	#FFFFFF
B06AA03	5	hyaluronidase		0	#FFFFFF
L01XC13	5	pertuzumab		0	#FFFFFF
N02AX01	5	tilidine		0	#FFFFFF
J01MA07	5	lomefloxacin		0	#FFFFFF
L01DA01	5	dactinomycin		0	#FFFFFF
N02BG08	5	ziconotide		0	#FFFFFF
R05CB07	5	sobrerol		0	#FFFFFF
V03AN04	5	nitrogen		0	#FFFFFF
N02BA06	5	salsalate		0	#FFFFFF
N03AB01	5	ethotoin		0	#FFFFFF
A16AB02	5	imiglucerase		0	#FFFFFF
N02BA57	5	ethenzamide, combinations excl. psycholeptics		0	#FFFFFF
S01AA04	5	oxytetracycline		0	#FFFFFF
A08AA01	5	phentermine		0	#FFFFFF
G01AF15	5	butoconazole		0	#FFFFFF
N05BA10	5	ketazolam		0	#FFFFFF
L01AA05	5	chlormethine		0	#FFFFFF
S01EX05	5	netarsudil		0	#FFFFFF
H01AC01	5	somatropin		0	#FFFFFF
J06AA01	5	diphtheria antitoxin		0	#FFFFFF
N05CE01	5	glutethimide		0	#FFFFFF
R06AX29	5	bilastine		0	#FFFFFF
G01AF05	5	econazole		0	#FFFFFF
C10AD06	5	acipimox		0	#FFFFFF
R03BA09	5	fluticasone furoate		0	#FFFFFF
B05CB01	5	sodium chloride		0	#FFFFFF
M01AE53	5	ketoprofen, combinations		0	#FFFFFF
A03FA07	5	itopride		0	#FFFFFF
A10BB02	5	chlorpropamide		0	#FFFFFF
N05AX17	5	pimavanserin		0	#FFFFFF
M01AE05	5	fenbufen		0	#FFFFFF
M04AB03	5	benzbromarone		0	#FFFFFF
J01GB03	5	gentamicin		0	#FFFFFF
L01CA04	5	vinorelbine		0	#FFFFFF
A03AB10	5	hexocyclium		0	#FFFFFF
A03AB13	5	bevonium		0	#FFFFFF
H01BA04	5	terlipressin		0	#FFFFFF
J02AA02	5	hachimycin		0	#FFFFFF
G01AX11	5	povidone-iodine		0	#FFFFFF
L01EJ01	5	ruxolitinib		0	#FFFFFF
C01DX04	5	benziodarone		0	#FFFFFF
M02AA05	5	benzydamine		0	#FFFFFF
N02BB51	5	phenazone, combinations excl. psycholeptics		0	#FFFFFF
G03CB02	5	diethylstilbestrol		0	#FFFFFF
R02AA19	5	phenol		0	#FFFFFF
V04CH04	5	alsactide		0	#FFFFFF
D01AE17	5	dimazole		0	#FFFFFF
J01DD05	5	cefmenoxime		0	#FFFFFF
D01AC14	5	sertaconazole		0	#FFFFFF
A01AB03	5	chlorhexidine		0	#FFFFFF
M09AB52	5	trypsin, combinations		0	#FFFFFF
R06AD07	5	mequitazine		0	#FFFFFF
A12CC09	5	magnesium orotate		0	#FFFFFF
A11HA04	5	riboflavin (vit B2)		0	#FFFFFF
C01EB02	5	camphora		0	#FFFFFF
C01DX54	5	benziodarone, combinations		0	#FFFFFF
N05AX15	5	cariprazine		0	#FFFFFF
N05CD07	5	temazepam		0	#FFFFFF
M01AE02	5	naproxen		0	#FFFFFF
C02KD01	5	ketanserin		0	#FFFFFF
M02AA09	5	bufexamac		0	#FFFFFF
J04AD02	5	tiocarlide		0	#FFFFFF
A02BA53	5	famotidine, combinations		0	#FFFFFF
C03AA09	5	cyclothiazide		0	#FFFFFF
A10BX08	5	mitiglinide		0	#FFFFFF
P01CC02	5	nitrofural		0	#FFFFFF
J01XE03	5	furazidin		0	#FFFFFF
S01AA19	5	ampicillin		0	#FFFFFF
V09IA05	5	technetium (99mTc) depreotide		0	#FFFFFF
B06AA04	5	chymotrypsin		0	#FFFFFF
D01AC13	5	omoconazole		0	#FFFFFF
L01EX10	5	midostaurin		0	#FFFFFF
N05CM06	5	propiomazine		0	#FFFFFF
C05AD01	5	lidocaine		0	#FFFFFF
N06DA05	5	ipidacrine		0	#FFFFFF
P01CB01	5	meglumine antimonate		0	#FFFFFF
R01AA03	5	ephedrine		0	#FFFFFF
N03AX21	5	retigabine		0	#FFFFFF
M01AB04	5	zomepirac		0	#FFFFFF
P02BA01	5	praziquantel		0	#FFFFFF
N01BA04	5	chloroprocaine		0	#FFFFFF
J01DB01	5	cefalexin		0	#FFFFFF
C09CA06	5	candesartan		0	#FFFFFF
N02BA59	5	dipyrocetyl, combinations excl. psycholeptics		0	#FFFFFF
C04AX23	5	butalamine		0	#FFFFFF
A07AA02	5	nystatin		0	#FFFFFF
A11HA02	5	pyridoxine (vit B6)		0	#FFFFFF
R06AB07	5	talastine		0	#FFFFFF
L04AA45	5	filgotinib		0	#FFFFFF
M01AX01	5	nabumetone		0	#FFFFFF
C01DA59	5	trolnitrate, combinations		0	#FFFFFF
N01AB02	5	chloroform		0	#FFFFFF
N02BA16	5	imidazole salicylate		0	#FFFFFF
A12CC01	5	magnesium chloride		0	#FFFFFF
M03BX06	5	mephenesin		0	#FFFFFF
C05AD05	5	procaine		0	#FFFFFF
C01EB05	5	creatinolfosfate		0	#FFFFFF
R03AC10	5	carbuterol		0	#FFFFFF
A16AB07	5	alglucosidase alfa		0	#FFFFFF
C09AA14	5	temocapril		0	#FFFFFF
B03AD03	5	ferrous sulfate		0	#FFFFFF
L03AX16	5	plerixafor		0	#FFFFFF
A08AA03	5	amfepramone		0	#FFFFFF
R06AX28	5	rupatadine		0	#FFFFFF
V04CJ01	5	thyrotropin		0	#FFFFFF
A11HA07	5	inositol		0	#FFFFFF
H03AA05	5	thyroid gland preparations		0	#FFFFFF
D01AC04	5	chlormidazole		0	#FFFFFF
L04AA40	5	cladribine		0	#FFFFFF
G01AX01	5	clodantoin		0	#FFFFFF
S01XA03	5	sodium chloride, hypertonic		0	#FFFFFF
L03AA02	5	filgrastim		0	#FFFFFF
B01AE01	5	desirudin		0	#FFFFFF
N07XX05	5	amifampridine		0	#FFFFFF
G04BD03	5	meladrazine		0	#FFFFFF
M09AX05	5	aceneuramic acid		0	#FFFFFF
N06AF01	5	isocarboxazid		0	#FFFFFF
J01DD06	5	latamoxef		0	#FFFFFF
D01AC19	5	efinaconazole		0	#FFFFFF
A05AX03	5	cyclobutyrol		0	#FFFFFF
S03AA03	5	polymyxin B		0	#FFFFFF
R06AX21	5	tritoqualine		0	#FFFFFF
S01FA03	5	methylscopolamine		0	#FFFFFF
J01CF06	5	nafcillin		0	#FFFFFF
G04BX12	5	phenyl salicylate		0	#FFFFFF
L02BX02	5	degarelix		0	#FFFFFF
J05AX23	5	ibalizumab		0	#FFFFFF
S02DA04	5	cinchocaine		0	#FFFFFF
G03BB02	5	androstanolone		0	#FFFFFF
M02AA02	5	mofebutazone		0	#FFFFFF
L03AB08	5	interferon beta-1b		0	#FFFFFF
N04AA10	5	mazaticol		0	#FFFFFF
A07BC54	5	attapulgite, combinations		0	#FFFFFF
R06AA09	5	doxylamine		0	#FFFFFF
L01EB03	5	afatinib		0	#FFFFFF
S01XA01	5	guaiazulen		0	#FFFFFF
A07AA09	5	vancomycin		0	#FFFFFF
B03BB51	5	folic acid, combinations		0	#FFFFFF
J01CA17	5	temocillin		0	#FFFFFF
S01AA17	5	erythromycin		0	#FFFFFF
C09CA01	5	losartan		0	#FFFFFF
A05BA01	5	arginine glutamate		0	#FFFFFF
S01AB04	5	sulfacetamide		0	#FFFFFF
C07AA03	5	pindolol		0	#FFFFFF
B06AA07	5	trypsin		0	#FFFFFF
L02AE01	5	buserelin		0	#FFFFFF
B01AB10	5	tinzaparin		0	#FFFFFF
